_id,do_component_name,log
5fe4d173-4ffa-6b42-5f80-b7376e333246,elecrm-server-side,"2025-03-25 15:16:50 [[32minfo[39m] [32mHTTP GET /api/user/license/rsinger 304[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""8581e721-ab76-4c78-a5f4-3c162fe28f8f"",""userId"":""anonymous"",""route"":""/api/user/license/rsinger"",""method"":""GET"",""responseTime"":8,""statusCode"":304}"
59b257e4-c6b8-6e8e-548b-bd3a2b19bbc2,elecrm-server-side,"2025-03-25 15:17:01 [[32minfo[39m] [32mHTTP GET /api/pipelineleads?username=rsinger[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""b8e8e3ff-9322-46b0-a4ce-468b6cea6836"",""userId"":""anonymous"",""route"":""/api/pipelineleads?username=rsinger"",""method"":""GET"",""ip"":""10.244.4.74"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) CRMMain/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{""username"":""rsinger""},""body"":{}}"
718331c2-8a52-c781-5ac1-a2855c85010d,elecrm-server-side,"2025-03-25 15:17:01 [[32minfo[39m] [32mToken verified for user: rsinger[39m {""service"":""elecrm-server"",""environment"":""production""}"
938a1343-dc06-6a57-9298-4c4fd28a8c01,elecrm-server-side,"2025-03-25 15:17:01 [[32minfo[39m] [32mQuerying pipeline leads[39m {""service"":""elecrm-server"",""environment"":""production"",""query"":{""username"":""rsinger""}}"
9f4b287e-a7cf-20da-61c9-db8205f3a6c3,elecrm-server-side,"2025-03-25 15:17:01 [[32minfo[39m] [32mPipeline leads queried[39m {""service"":""elecrm-server"",""environment"":""production"",""result"":[{""id"":162,""global_id"":""EHL-mrc30"",""lead_id"":""mrc30"",""first_name"":""Luis"",""middle_name"":null,""last_name"":""Palomo"",""suffix"":null,""email"":""lapalomo10@gmail.com"",""dob"":null,""veteran"":true,""credit"":null,""marital_status"":null,""first_name_b2"":null,""last_name_b2"":null,""address"":""4118 E Mountain Sage Dr"",""city"":""Phoenix"",""state"":""AZ"",""zip_code"":""85044"",""home_phone"":""4804404920"",""cell_phone"":""4804404920"",""property_use"":""Primary"",""property_type"":""SFR"",""loan_purpose"":""Refinance"",""mortgage_balance"":null,""second_mortgage_balance"":null,""desired_loan_amount"":null,""estimated_value"":null,""lead_source"":""mrc"",""ulid"":null,""status"":""assigned"",""assigned_to"":""rsinger"",""assigned_at"":""2025-01-09T20:54:15.396Z"",""updated_at"":""2025-01-09T20:53:17.608Z"",""created_at"":""2025-01-09T20:53:17.608Z"",""exported"":true},{""id"":163,""global_id"":""EHL-lt17"",""lead_id"":""lt17"",""first_name"":""Kevin"",""middle_name"":null,""last_name"":""King"",""suffix"":null,""email"":""lauriesue55@yahoo.com"",""dob"":""1954-05-05T00:00:00.000Z"",""veteran"":true,""credit"":null,""marital_status"":null,""first_name_b2"":null,""last_name_b2"":null,""address"":""1130 Lorane Hwy"",""city"":""Eugene"",""state"":""OR"",""zip_code"":""97405"",""home_phone"":""5415142011"",""cell_phone"":""5415142011"",""property_use"":""Primary"",""property_type"":""SFR"",""loan_purpose"":""Refinance"",""mortgage_balance"":null,""second_mortgage_balance"":null,""desired_loan_amount"":""442500.00"",""estimated_value"":""590000.00"",""lead_source"":""lt"",""ulid"":""634920070"",""status"":""assigned"",""assigned_to"":""rsinger"",""assigned_at"":""2025-01-09T21:00:36.283Z"",""updated_at"":""2025-01-09T21:00:29.485Z"",""created_at"":""2025-01-09T21:00:29.484Z"",""exported"":false},{""id"":1539,""global_id"":""EHL-mrc267"",""lead_id"":""mrc267"",""first_name"":""Ray"",""middle_name"":null,""last_name"":""Stewart"",""suffix"":null,""email"":""raytstewart1@gmail.com"",""dob"":null,""veteran"":true,""credit"":600,""marital_status"":null,""first_name_b2"":null,""last_name_b2"":null,""address"":""15 Ross Drive"",""city"":""Crawfordville"",""state"":""FL"",""zip_code"":""32327"",""home_phone"":""8506615281"",""cell_phone"":""8506615281"",""property_use"":""Primary"",""property_type"":""SFR"",""loan_purpose"":""Refinance"",""mortgage_balance"":""330000.00"",""second_mortgage_balance"":null,""desired_loan_amount"":null,""estimated_value"":null,""lead_source"":""mrc"",""ulid"":null,""status"":""assigned"",""assigned_to"":""rsinger"",""assigned_at"":""2025-03-14T15:42:33.412Z"",""updated_at"":""2025-03-14T15:42:33.332Z"",""created_at"":""2025-03-13T22:02:35.180Z"",""exported"":false},{""id"":1540,""global_id"":""EHL-fru141"",""lead_id"":""fru141"",""first_name"":""Robert"",""middle_name"":null,""last_name"":""Buchanan"",""suffix"":null,""email"":""bobbyblu@cox.net"",""dob"":null,""veteran"":true,""credit"":null,""marital_status"":null,""first_name_b2"":null,""last_name_b2"":null,""address"":""3534 E. Derringer Way"",""city"":""Gilbert"",""state"":""AZ"",""zip_code"":""85297"",""home_phone"":null,""cell_phone"":""480-352-5879"",""property_use"":""Primary"",""property_type"":""SFR"",""loan_purpose"":""Refinance"",""mortgage_balance"":""612000.00"",""second_mortgage_balance"":""0.00"",""desired_loan_amount"":""612000.00"",""estimated_value"":""640000.00"",""lead_source"":""FRU Webbie"",""ulid"":""94A88116-70E2-0C89-4463-CEFDE79A01EA"",""status"":""assigned"",""assigned_to"":""rsinger"",""assigned_at"":""2025-03-14T15:42:18.731Z"",""updated_at"":""2025-03-14T15:42:18.656Z"",""created_at"":""2025-03-13T22:16:59.534Z"",""exported"":false},{""id"":1542,""global_id"":""EHL-lmb343"",""lead_id"":""lmb343"",""first_name"":""Robert"",""middle_name"":null,""last_name"":""CONROY"",""suffix"":null,""email"":""bconroy619@yahoo.com"",""dob"":null,""veteran"":true,""credit"":669,""marital_status"":null,""first_name_b2"":null,""last_name_b2"":null,""address"":""4875 Co Rd 116"",""city"":""Wildwood"",""state"":""FL"",""zip_code"":""34785"",""home_phone"":""3528745551"",""cell_phone"":""3528745551"",""property_use"":""Primary"",""property_type"":""SFR"",""loan_purpose"":""Cash Out Refinance"",""mortgage_balance"":""120000.00"",""second_mortgage_balance"":null,""desired_loan_amount"":""150000.00"",""estimated_value"":""250000.00"",""lead_source"":""lmb"",""ulid"":null,""status"":""assigned"",""assigned_to"":""rsinger"",""assigned_at"":""2025-03-14T15:40:42.948Z"",""updated_at"":""2025-03-14T15:40:42.833Z"",""created_at"":""2025-03-14T00:18:21.594Z"",""exported"":false},{""id"":1547,""global_id"":""EHL-mrc272"",""lead_id"":""mrc272"",""first_name"":""Theodore"",""middle_name"":null,""last_name"":""Wiley"",""suffix"":null,""email"":""theodore4858@gmail.com"",""dob"":null,""veteran"":true,""credit"":700,""marital_status"":null,""first_name_b2"":null,""last_name_b2"":null,""address"":""4550 Rockland Trail"",""city"":""Antioch"",""state"":""TN"",""zip_code"":""37013"",""home_phone"":""6154801682"",""cell_phone"":""6154801682"",""property_use"":""Primary"",""property_type"":""SFR"",""loan_purpose"":""Refinance"",""mortgage_balance"":""425.00"",""second_mortgage_balance"":null,""desired_loan_amount"":null,""estimated_value"":null,""lead_source"":""mrc"",""ulid"":null,""status"":""left_voicemail"",""assigned_to"":""rsinger"",""assigned_at"":""2025-03-14T15:40:23.181Z"",""updated_at"":""2025-03-14T15:40:24.387Z"",""created_at"":""2025-03-14T14:03:08.884Z"",""exported"":false}]}"
4678ed61-3f3c-0a76-aaa3-b1d949abd9e2,elecrm-server-side,"2025-03-25 15:17:01 [[32minfo[39m] [32mHTTP GET /api/pipelineleads?username=rsinger 304[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""b8e8e3ff-9322-46b0-a4ce-468b6cea6836"",""userId"":""anonymous"",""route"":""/api/pipelineleads?username=rsinger"",""method"":""GET"",""responseTime"":87,""statusCode"":304}"
2b410c9e-8224-022f-8f0b-3921ef4a44d9,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mHTTP PUT /api/call-queue/lead/status[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""6fb043c8-644f-4001-a615-241ee8685f7e"",""userId"":""anonymous"",""route"":""/api/call-queue/lead/status"",""method"":""PUT"",""ip"":""10.244.4.74"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) CRMMain/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{},""body"":{""leadGlobalId"":""EHL-mrc293"",""status"":""no_answer""}}"
6223ecad-07b4-c86b-e4b2-6ef445db5f28,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mUpdating lead status[39m {""service"":""elecrm-server"",""environment"":""production"",""leadGlobalId"":""EHL-mrc293"",""status"":""no_answer""}"
2b564254-6a77-e030-31c1-ce797241640b,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mUpdated lead EHL-mrc293 status to no_answer and released from queue[39m {""service"":""elecrm-server"",""environment"":""production"",""leadGlobalId"":""EHL-mrc293""}"
45cefd90-0c1e-bf27-85e6-06ad076cef7d,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mUpdated lead EHL-mrc293 status to no_answer and released from queue[39m {""service"":""elecrm-server"",""environment"":""production"",""leadGlobalId"":""EHL-mrc293""}"
1636d7c8-ccb4-5287-8241-d6164e2817ee,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mRecording disposition event[39m {""service"":""elecrm-server"",""environment"":""production"",""leadGlobalId"":""EHL-mrc293"",""status"":""no_answer"",""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}"
65d60c0e-d42b-9a4d-7e8c-489d327d63bb,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mStarted async recording of disposition event for lead EHL-mrc293[39m {""service"":""elecrm-server"",""environment"":""production"",""status"":""no_answer"",""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}"
8c2c53eb-106c-d5df-fe32-945c7b45af16,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mHTTP PUT /api/call-queue/lead/status 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""6fb043c8-644f-4001-a615-241ee8685f7e"",""userId"":""anonymous"",""route"":""/api/call-queue/lead/status"",""method"":""PUT"",""responseTime"":107,""statusCode"":200}"
3ebbb3f6-5613-bd5f-ac18-b42a0bb3a90a,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mQueue event recorded[39m {""service"":""elecrm-server"",""environment"":""production"",""eventType"":""disposition"",""leadGlobalId"":""EHL-mrc293"",""queueOwner"":""mgooding"",""queuePosition"":7,""callStatus"":""completed"",""leadStatus"":""no_answer""}"
123ea703-68ab-d85c-b8c2-45cb3bba8e44,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mHTTP DELETE /api/signalwire/conference/participant/delete[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""69aa3bb9-288a-4219-8f7d-569d4c6104a1"",""userId"":""anonymous"",""route"":""/api/signalwire/conference/participant/delete"",""method"":""DELETE"",""ip"":""10.244.5.43"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Softphone/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{},""body"":{""callSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""conferenceSid"":""2172fb89-8e5f-4532-a21f-9b51619be44d""}}"
6ad72e79-36b6-9d1a-3734-e28b19b1c7f9,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mDeleted participant successfully[39m {""service"":""elecrm-server"",""environment"":""production"",""conferenceSid"":""2172fb89-8e5f-4532-a21f-9b51619be44d"",""callSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d""}"
aa8cf51e-bb3c-869e-875b-6b8281acd2b6,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mHTTP DELETE /api/signalwire/conference/participant/delete 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""69aa3bb9-288a-4219-8f7d-569d4c6104a1"",""userId"":""anonymous"",""route"":""/api/signalwire/conference/participant/delete"",""method"":""DELETE"",""responseTime"":195,""statusCode"":200}"
ac55adbc-0d3e-6624-16b1-c41db366c8c6,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mHTTP PUT /api/call-queue/status[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""6250397e-7653-46b8-870f-ff00de03ab70"",""userId"":""anonymous"",""route"":""/api/call-queue/status"",""method"":""PUT"",""ip"":""10.244.3.211"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) CRMMain/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{},""body"":{""username"":""mgooding"",""status"":""active"",""current_position"":8,""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}}"
002c46f3-20c2-6763-3b30-80ac93435bea,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mUpdating queue status[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""mgooding"",""status"":""active"",""currentPosition"":8,""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}"
72b8e54c-3d07-0822-19f1-014b1de06657,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mUpdating queue status with specific queueId: d6fae9ab-f3c0-402b-8e33-d22a55825949[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""mgooding"",""status"":""active"",""currentPosition"":8}"
d3c3736a-ef6b-379e-669c-379bc88b7a40,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mRecording status change event[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""mgooding"",""status"":""active"",""currentPosition"":8,""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}"
cc8daf77-d101-e3c2-5fb7-3dc077cf8e86,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mHTTP PUT /api/call-queue/status 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""6250397e-7653-46b8-870f-ff00de03ab70"",""userId"":""anonymous"",""route"":""/api/call-queue/status"",""method"":""PUT"",""responseTime"":47,""statusCode"":200}"
759bc15c-bbc2-6b41-00ff-200b32e69284,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mGetting entries for active queue d6fae9ab-f3c0-402b-8e33-d22a55825949[39m {""service"":""elecrm-server"",""environment"":""production""}"
0e9fa488-cc31-5513-f935-f9a3de3d42cf,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mFound 20 entries in active queue d6fae9ab-f3c0-402b-8e33-d22a55825949[39m {""service"":""elecrm-server"",""environment"":""production""}"
10a01e0e-879f-a0ea-3c8b-e5541a466b90,elecrm-server-side,"2025-03-25 15:17:09 [[32minfo[39m] [32mQueue event recorded[39m {""service"":""elecrm-server"",""environment"":""production"",""eventType"":""status_changed"",""leadGlobalId"":""EHL-fru156"",""queueOwner"":""mgooding"",""queuePosition"":8,""callStatus"":""active""}"
f5ecf1bd-6825-3904-a37d-1cf1fa9901f5,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/webhook/recording-status-callback[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""ccfccc67-6173-4937-8c71-606eaeb2da2e"",""userId"":""anonymous"",""route"":""/api/signalwire/webhook/recording-status-callback"",""method"":""POST"",""ip"":""10.244.5.43"",""userAgent"":""SignalwireCallback/1.0"",""query"":{},""body"":{}}"
6a4812d1-f016-e97b-37f6-d03c742ab986,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mReceived Recording Status Callback[39m {""service"":""elecrm-server"",""environment"":""production"",""CallSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""RecordingSid"":""5ea968dc-fedc-49bc-bad9-a070d9664428"",""RecordingUrl"":""https://elevatedhl.signalwire.com/api/laml/2010-04-01/Accounts/636ed463-ec04-45ad-9972-0b6923feacc4/Calls/16b7e515-d4da-4b92-950e-c1d5f7c0349d/Recordings/5ea968dc-fedc-49bc-bad9-a070d9664428"",""RecordingDuration"":""38""}"
7e482331-2dbe-ae93-54c8-47938226f8e8,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/call-queue/call/start[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""2913b80a-ec86-4296-a09a-12d7a9eb1d67"",""userId"":""anonymous"",""route"":""/api/call-queue/call/start"",""method"":""POST"",""ip"":""10.244.8.135"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) CRMMain/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{},""body"":{""leadGlobalId"":""EHL-mrc294"",""username"":""mgooding""}}"
6911c873-482f-93d3-416f-0ffc3b4ef8b6,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mRecording call start[39m {""service"":""elecrm-server"",""environment"":""production"",""leadGlobalId"":""EHL-mrc294"",""username"":""mgooding""}"
59660974-5268-3904-ee8c-08d73ab71f81,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/webhook/voice-status-callback[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""888cd04a-dc68-45d2-87dd-7cc8762a5db5"",""userId"":""anonymous"",""route"":""/api/signalwire/webhook/voice-status-callback"",""method"":""POST"",""ip"":""10.244.4.74"",""userAgent"":""SignalwireCallback/1.0"",""query"":{},""body"":{}}"
b429e91f-b6da-76fe-6aa7-94c1c3b89c28,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mReceived voice status callback[39m {""service"":""elecrm-server"",""environment"":""production"",""CallSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""CallStatus"":""completed"",""From"":""+15205818238"",""To"":""+19047623470"",""Direction"":""outbound-api"",""CallDuration"":""47"",""HangupDirection"":""outbound"",""HangupBy"":""+15205818238""}"
be35ccae-78fb-8783-c92f-712372f6329b,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mExecuted query in 81ms[39m {""service"":""elecrm-server"",""environment"":""production""}"
b2d8a0cf-5568-fe3b-83e6-c6dbf463fd39,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mGetting entries for active queue d6fae9ab-f3c0-402b-8e33-d22a55825949[39m {""service"":""elecrm-server"",""environment"":""production""}"
0d477064-5cad-ceef-6cd3-3f41370aeed4,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/webhook/recording-status-callback[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""8c2aede0-090a-4f04-aa34-46b3e0118571"",""userId"":""anonymous"",""route"":""/api/signalwire/webhook/recording-status-callback"",""method"":""POST"",""ip"":""10.244.4.74"",""userAgent"":""SignalwireCallback/1.0"",""query"":{},""body"":{}}"
236630ad-614f-53f2-1b0c-91d213a204ee,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mReceived Recording Status Callback[39m {""service"":""elecrm-server"",""environment"":""production"",""CallSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""RecordingSid"":""8ddc78d3-8756-440d-8617-71a1bab37fca"",""RecordingUrl"":""https://elevatedhl.signalwire.com/api/laml/2010-04-01/Accounts/636ed463-ec04-45ad-9972-0b6923feacc4/Calls/16b7e515-d4da-4b92-950e-c1d5f7c0349d/Recordings/8ddc78d3-8756-440d-8617-71a1bab37fca"",""RecordingDuration"":""31""}"
75930307-ef7d-f74a-8735-de69edfa1bae,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mFound 20 entries in active queue d6fae9ab-f3c0-402b-8e33-d22a55825949[39m {""service"":""elecrm-server"",""environment"":""production""}"
06d05aa2-8fb1-cad5-076b-2f8cb907ce81,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mRecording call start event[39m {""service"":""elecrm-server"",""environment"":""production"",""leadGlobalId"":""EHL-mrc294"",""username"":""mgooding"",""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}"
c1f8149c-a2f1-642e-67c6-a36290e2e99e,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mStarted async recording of call start event for lead EHL-mrc294[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""mgooding"",""queueId"":""d6fae9ab-f3c0-402b-8e33-d22a55825949""}"
9d91200f-7e77-6f52-09fc-ef41d851750f,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/call-queue/call/start 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""2913b80a-ec86-4296-a09a-12d7a9eb1d67"",""userId"":""anonymous"",""route"":""/api/call-queue/call/start"",""method"":""POST"",""responseTime"":175,""statusCode"":200}"
f1b216d2-afe0-dbea-92d3-52c511c98ca4,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mExecuted query in 30ms[39m {""service"":""elecrm-server"",""environment"":""production""}"
1f84aad9-8dce-2cf4-0f1a-c95f8870e343,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mCall status logged successfully[39m {""service"":""elecrm-server"",""environment"":""production"",""callSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""callStatus"":""in-progress"",""transferType"":null}"
1cd4cf94-b321-422b-5864-5e57d3e28b9b,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mRecording URL updated[39m {""service"":""elecrm-server"",""environment"":""production"",""sidUsedForLookup"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""RecordingUrl"":""https://elevatedhl.signalwire.com/api/laml/2010-04-01/Accounts/636ed463-ec04-45ad-9972-0b6923feacc4/Calls/16b7e515-d4da-4b92-950e-c1d5f7c0349d/Recordings/5ea968dc-fedc-49bc-bad9-a070d9664428"",""updatedDuration"":38}"
45bb4086-cd62-1046-cc65-17c21383310d,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/webhook/recording-status-callback 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""ccfccc67-6173-4937-8c71-606eaeb2da2e"",""userId"":""anonymous"",""route"":""/api/signalwire/webhook/recording-status-callback"",""method"":""POST"",""responseTime"":206,""statusCode"":200}"
b0701cae-9329-9c18-f94e-bad6b0cb950b,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mQueue event recorded[39m {""service"":""elecrm-server"",""environment"":""production"",""eventType"":""call_started"",""leadGlobalId"":""EHL-mrc294"",""queueOwner"":""mgooding"",""queuePosition"":8,""callStatus"":""active""}"
e2172c38-91e6-24cd-147a-c0f7b9a2ef3a,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mExecuted query in 21ms[39m {""service"":""elecrm-server"",""environment"":""production""}"
4a3a715f-70d7-472a-a885-d37889bf2d5f,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mCall status logged successfully[39m {""service"":""elecrm-server"",""environment"":""production"",""callSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""callStatus"":""completed"",""transferType"":""external""}"
4eb0d265-8515-d780-0d9e-4fd937e47e3f,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mEmitting call-ended event[39m {""service"":""elecrm-server"",""environment"":""production"",""CallSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""CallStatus"":""completed""}"
07952fab-56b8-f77d-b9a0-dc87ec3ff211,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/webhook/voice-status-callback 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""888cd04a-dc68-45d2-87dd-7cc8762a5db5"",""userId"":""anonymous"",""route"":""/api/signalwire/webhook/voice-status-callback"",""method"":""POST"",""responseTime"":226,""statusCode"":200}"
5833db00-efd8-abdf-ce43-9e3c6a02e1b3,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mExecuted query in 135ms[39m {""service"":""elecrm-server"",""environment"":""production""}"
fe66d4e3-bcd7-15a9-c621-544edbed6817,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/call/dial[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""4bcbe2ef-4f72-4ebb-ad60-f20a22bc510f"",""userId"":""anonymous"",""route"":""/api/signalwire/call/dial"",""method"":""POST"",""ip"":""10.244.8.135"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Softphone/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{},""body"":{""from"":""+15205818238"",""to"":""+19043184037"",""url"":""https://elevatedhl.signalwire.com/laml-bins/06a1c4d2-d68d-421b-8aac-0f857fb33045"",""userId"":""mgooding"",""useLocalPresence"":false,""useDirectNumber"":false}}"
4236ed30-d12f-d23f-7ded-9cb6dfc0ff9f,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mCallController: Received /call/dial request[39m {""service"":""elecrm-server"",""environment"":""production"",""from"":""+15205818238"",""to"":""+19043184037"",""url"":""https://elevatedhl.signalwire.com/laml-bins/06a1c4d2-d68d-421b-8aac-0f857fb33045"",""userId"":""mgooding"",""useLocalPresence"":false,""useDirectNumber"":false}"
31f3247d-8666-d8d7-14cf-2346baa7b2b9,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mCallService: Initiating call[39m {""service"":""elecrm-server"",""environment"":""production"",""routingNumber"":""+15205818238"",""displayNumber"":""+15205818238"",""to"":""+19043184037"",""url"":""https://elevatedhl.signalwire.com/laml-bins/06a1c4d2-d68d-421b-8aac-0f857fb33045"",""useLocalPresence"":false,""useDirectNumber"":false}"
c4145058-bc4c-5812-1df2-2a52058a81ed,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mExecuted query in 23ms[39m {""service"":""elecrm-server"",""environment"":""production""}"
0fd59ef8-55a8-114f-3df0-4d099cd24a5b,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mCall status logged successfully[39m {""service"":""elecrm-server"",""environment"":""production"",""callSid"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""callStatus"":""completed"",""transferType"":null}"
6ae3b33a-8744-8320-2bbf-a96d81474780,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mRecording URL updated[39m {""service"":""elecrm-server"",""environment"":""production"",""sidUsedForLookup"":""16b7e515-d4da-4b92-950e-c1d5f7c0349d"",""RecordingUrl"":""https://elevatedhl.signalwire.com/api/laml/2010-04-01/Accounts/636ed463-ec04-45ad-9972-0b6923feacc4/Calls/16b7e515-d4da-4b92-950e-c1d5f7c0349d/Recordings/8ddc78d3-8756-440d-8617-71a1bab37fca"",""updatedDuration"":31}"
b99956c0-3397-dab6-306b-213e7d6c807e,elecrm-server-side,"2025-03-25 15:17:11 [[32minfo[39m] [32mHTTP POST /api/signalwire/webhook/recording-status-callback 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""8c2aede0-090a-4f04-aa34-46b3e0118571"",""userId"":""anonymous"",""route"":""/api/signalwire/webhook/recording-status-callback"",""method"":""POST"",""responseTime"":199,""statusCode"":200}"
